,PARAM INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOUND INFO,,,,,,,,,,,GAP INFO,,,,BB INFO,,,,,,,,ORIG PROB,,,,,,,,,,,,,POST-CUT PROB,,,,,,,,,,DISJ INFO,,,,,,,,,,,,CUT INFO,,,,,,,,,,OBJ INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL INFO,,,,,,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME INFO,,,,,VERSION INFO,,,,,WRAP UP INFO,,,,END
ran13x13_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.25E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,2691.439469,2731.290966,2804.87062,3252,18,2785.314662,0,,18,2731.290966,2795.633841,16.746665,,7.109223,18.587533,0,8125,0,8125,0,11.391,0,11.391,195,338,18,0.07692,0.44444,26,0,0,0,0,169,169,0.010256,13,0.07143,0.5,0.049837,8,0,0,18,8,6,4,0,1,0.0110255,927,281,4,923,2,0,2,2,1,18,0,0,145,205,161.778,45,162,98.889,18,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,3252,0,3252,0,3251.734066,0,3251.734066,0,3251.734066,0,226735,0,226735,0,226735,0,8125,0,8125,0,8125,0,22,0,22,0,22,0,2954.956706,0,2954.956706,0,2954.956706,0,3038.058536,0,3038.058536,0,3038.058536,0,772,0,772,0,772,0,0.205,0,0.205,0,0.205,0,9.616,0,9.616,0,9.616,0,11.391,0,11.391,0,11.391,,,,,,,,,,,,3252,3251.734066,226735,8125,22,2954.956706,3038.058536,772,0.204799,9.615547,11.391165,0,0.07,0,11.44,11.51,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 04:02:35 2021,12,ran13x13_presolved,DONE
ran14x18_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.71E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3016.944354,3039.887855,3080.643558,3712,18,3070.831362,0,,18,3039.887855,3070.831362,7.752906,,3.300959,7.752906,0,1199250,0,1199250,0,2507.166,0,2507.166,284,504,18,0.06061,0.5,32,0,0,0,0,252,252,0.007042,16,0.06061,0.45833,0.024769,8,0,1,18,8,0,4,0,1,0.00960627,1400,410,4,1396,2,0,2,2,1,18,0,0,38,343,153.444,27,227,114.389,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3712,0,3712,0,3712,0,3711.631803,0,3711.631803,0,3711.631803,0,50202957,0,50202957,0,50202957,0,1199250,0,1199250,0,1199250,0,29,0,29,0,29,0,3192.297836,0,3192.297836,0,3192.297836,0,3374.055881,0,3374.055881,0,3374.055881,0,1593,0,1593,0,1593,0,0.397,0,0.397,0,0.397,0,757.99,0,757.99,0,757.99,0,2507.166,0,2507.166,0,2507.166,,,,,,,,,,,,3712,3711.631803,50202957,1199250,29,3192.297836,3374.055881,1593,0.397265,757.990234,2507.165804,0,0.12,0.02,2513.64,2513.78,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 04:44:22 2021,2507,ran14x18_presolved,DONE
ran14x18-disj-8_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.71E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3444.421066,3452.18316,3459.903449,3712,70,3444.785183,0,,86,3449.306974,3449.306974,0.136078,,1.825969,1.825969,0,2479951,0,2479951,0,3600,0,3600,449,506,86,0.00037,0.48684,34,0,0,0,0,252,254,0.0385,77,0.00346,0.48455,0.192664,7,0,0,11,0,11,4,0,1,0.0720576,1881,472,4,1877,2,0,2,2,1,86,0,0,504,505,504.756,504,505,504.014,88,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,86,86,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3712,0,3712,0,3712,0,3668.139146,0,3668.139146,0,3668.139146,0,85022577,0,85022577,0,85022577,0,2479951,0,2479951,0,2479951,0,74,0,74,0,74,0,3448.722233,0,3448.722233,0,3448.722233,0,3462.671108,0,3462.671108,0,3462.671108,0,3011,0,3011,0,3011,0,1.648,0,1.648,0,1.648,0,3344.815,0,3344.815,0,3344.815,0,3600,0,3600,0,3600,,,,,,,,,,,,3712,3668.139146,85022577,2479951,74,3448.722233,3462.671108,3011,1.64822,3344.815379,3600.000207,0.05,5.03,0.25,3609.77,3615.11,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 05:05:52 2021,3606,ran14x18-disj-8_presolved,DONE
ran16x16_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.82E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,3116.429512,3165.850218,3210.67912,3823,20,3188.261922,0,,20,3154.144181,3202.135143,10.166347,,5.337708,12.129806,0,23252,0,23252,0,40.393,0,40.393,288,512,20,0.05263,0.5,32,0,0,0,0,256,256,0.006944,23,0.01515,0.5,0.032651,11,4,1,18,10,8,4,0,1,0.0076014,1344,430,4,1340,2,0,2,2,1,20,0,0,57,321,206.25,30,239,102.85,26,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,24,19,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3823,0,3823,0,3823,0,3822.624962,0,3822.624962,0,3822.624962,0,904082,0,904082,0,904082,0,23252,0,23252,0,23252,0,20,0,20,0,20,0,3395.437132,0,3395.437132,0,3395.437132,0,3557.536283,0,3557.536283,0,3557.536283,0,1128,0,1128,0,1128,0,0.295,0,0.295,0,0.295,0,15.721,0,15.721,0,15.721,0,40.393,0,40.393,0,40.393,,,,,,,,,,,,3823,3822.624962,904082,23252,20,3395.437132,3557.536283,1128,0.294589,15.721087,40.392607,0.01,0.12,0.01,40.51,40.65,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 04:08:39 2021,40,ran16x16_presolved,DONE
reblock115_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-3.68E+07,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-37831489.26,-37618992.89,-37033210.08,-36800603.23,802,-37711783.27,0,,272,-37744299.6,-37679859.57,11.611952,,8.457741,14.708676,0,989979,0,989979,0,3600.003,0,3600.003,3953,1062,814,0.05824,0.46505,18,0,0,0,18,1044,0,0.002366,792,0.03406,0.48551,0.040855,107,0,0,11,180,10,4,0,1,0.0510703,3376,922,4,3372,2,0,2,2,1,272,0,0,427,746,637.423,298,410,367.33,471,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,469,272,197,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,195,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-36800603.23,0,-36800603.23,0,-36800603.23,0,-36854736.56,0,-36854736.56,0,-36854736.56,0,28820981,0,28820981,0,28820981,0,989979,0,989979,0,989979,0,40,0,40,0,40,0,-37593633.4,0,-37593633.4,0,-37593633.4,0,-37478455.95,0,-37478455.95,0,-37478455.95,0,4800,0,4800,0,4800,0,4.532,0,4.532,0,4.532,0,397.029,0,397.029,0,397.029,0,3600.003,0,3600.003,0,3600.003,,,,,,,,,,,,-36800603.23,-36854736.56,28820981,989979,40,-37593633.4,-37478455.95,4800,4.532327,397.029093,3600.0026,0.1,130.2,2.77,3606.49,3739.58,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 05:10:23 2021,3733,reblock115_presolved,DONE
reblock67_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-3.46E+07,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-36321013.55,-36124251.95,-35650752.63,-34630648.44,431,-36140496.07,0,,62,-36229466.54,-36108275.84,10.679201,,5.415813,12.585311,0,146525,0,146525,0,283.327,0,283.327,1928,585,442,0.02427,0.49361,18,0,0,0,18,567,0,0.00438,437,0.0292,0.48188,0.019424,74,0,0,14,44,6,4,0,1,0.0615115,1908,489,4,1904,2,0,2,2,1,62,0,0,201,366,285.048,88,212,156.45,87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,62,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34630648.44,0,-34630648.44,0,-34630648.44,0,-34634109.05,0,-34634109.05,0,-34634109.05,0,3991200,0,3991200,0,3991200,0,146525,0,146525,0,146525,0,29,0,29,0,29,0,-35856908.05,0,-35856908.05,0,-35856908.05,0,-35629426.3,0,-35629426.3,0,-35629426.3,0,3157,0,3157,0,3157,0,1.811,0,1.811,0,1.811,0,218.893,0,218.893,0,218.893,0,283.327,0,283.327,0,283.327,,,,,,,,,,,,-34630648.44,-34634109.05,3991200,146525,29,-35856908.05,-35629426.3,3157,1.81056,218.892988,283.326737,0.03,7.14,0.33,284.06,291.56,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 04:13:30 2021,291,reblock67_presolved,DONE
rentacar_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.04E+07,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,28928379.62,29419521.74,35196043.14,30356760.98,9,28982295.04,0,,10,28928379.62,28982295.04,3.774582,,0,3.774582,0,7,0,7,0,0.337,0,0.337,1230,3039,10,0.00094,0.49635,824,0,0,0,0,22,3017,0.003688,9,0.00094,0.49635,0.005497,8,0,1,10,7,10,4,0,1,0.013668,8080,2182,4,8076,3,0,1,3,1,10,0,0,692,694,693,27,1903,1164.667,16,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,14,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30356760.98,0,30356760.98,0,30356760.98,0,30356760.98,0,30356760.98,0,30356760.98,0,1724,0,1724,0,1724,0,7,0,7,0,7,0,13,0,13,0,13,0,29477553.01,0,29477553.01,0,29477553.01,0,29706971.56,0,29706971.56,0,29706971.56,0,1389,0,1389,0,1389,0,0.292,0,0.292,0,0.292,0,0.273,0,0.273,0,0.273,0,0.337,0,0.337,0,0.337,,,,,,,,,,,,30356760.98,30356760.98,1724,7,13,29477553.01,29706971.56,1389,0.291861,0.272618,0.337282,0.11,6.36,0.18,0.34,7.01,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 04:13:37 2021,7,rentacar_presolved,DONE
rgn_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,8.22E+01,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,48.79999856,48.79999856,70.79999876,82.199999,19,52.02777188,0,,12,48.79999856,52.02777188,9.663992,,0,9.663992,0,1056,0,1056,0,0.241,0,0.241,24,180,19,0.08696,0.36957,20,0,0,0,0,100,80,0.106481,18,0.06522,0.43478,0.149228,8,1,1,11,8,1,4,0,1,0.0271091,389,154,4,385,2,0,2,2,1,12,0,0,12,82,42.25,29,95,42.895,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.19999924,0,82.19999924,0,82.19999924,0,82.19735259,0,82.19735259,0,82.19735259,0,5362,0,5362,0,5362,0,1056,0,1056,0,1056,0,24,0,24,0,24,0,60.58064394,0,60.58064394,0,60.58064394,0,75.53181027,0,75.53181027,0,75.53181027,0,555,0,555,0,555,0,0.065,0,0.065,0,0.065,0,0.027,0,0.027,0,0.027,0,0.241,0,0.241,0,0.241,,,,,,,,,,,,82.19999924,82.19735259,5362,1056,24,60.580644,75.53181,555,0.065263,0.026914,0.240707,0,0.02,0,0.25,0.28,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 04:13:38 2021,1,rgn_presolved,DONE
rlp1_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.50E+01,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,13.24444444,13.24444444,14,15,47,13.44066622,0,,43,13.24444444,13.44066622,11.17719,,0,11.17719,0,15448669,0,15448669,0,3600,0,3600,52,316,47,0.01746,0.48889,7,0,0,0,0,315,1,0.041078,48,0.05397,0.40635,0.288341,39,0,0,3,39,0,4,0,1,0.0107218,1051,309,4,1047,3,0,1,3,1,43,0,0,178,241,185.605,316,316,316,78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,1,0,0,0,0,14.99995445,0,14.99995445,0,14.99995445,0,14,0,14,0,14,0,89922910,0,89922910,0,89922910,0,15448669,0,15448669,0,15448669,0,5,0,5,0,5,0,13.45851954,0,13.45851954,0,13.45851954,0,13.45851954,0,13.45851954,0,13.45851954,0,410,0,410,0,410,0,0.07,0,0.07,0,0.07,0,207.29,0,207.29,0,207.29,0,3600,0,3600,0,3600,,,,,,,,,,,,14.99995445,14,89922910,15448669,5,13.45852,13.45852,410,0.069725,207.290243,3600.000437,0,0.2,0,3617.77,3617.97,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 05:13:48 2021,3610,rlp1_presolved,DONE
rlp2_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.90E+01,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,14,19,19,19,9,15.14503817,0,,1,19,19,22.900763,,100,100,0,1,0,1,0,0.003,0,0.003,14,15,9,0.04082,0.42857,3,0,0,0,0,14,1,0.357143,8,0.16667,0.35714,0.337778,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,13,7.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19,0,19,0,19,0,19,0,8,0,8,0,8,0,1,0,1,0,1,0,1,0,1,0,1,0,14,0,14,0,14,0,14,0,14,0,14,0,8,0,8,0,8,0,0.002,0,0.002,0,0.002,0,0,0,0,0,0,0,0.003,0,0.003,0,0.003,,,,,,,,,,,,19,19,8,1,1,14,14,8,0.002421,0.000093,0.0026,0,0,0,0.01,0.01,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,OPTIMAL_SOLUTION_FOUND,Sun Jun 27 04:14:33 2021,0,rlp2_presolved,DONE
rocI-3-11_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-5.04E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-70503,-70503,-70503,-50403,236,-70503,0,,0,,-70503,0,,0,0,0,0,0,0,0,0,0,0,1233,523,240,0.00001,0.49677,87,0,0,0,60,286,177,0.007513,240,0.00001,0.49677,0.007513,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,155,109.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0.01,0.53,0,0,0.54,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,NO_CUTS_LIKELY,Sun Jun 27 04:14:34 2021,1,rocI-3-11_presolved,DONE
rocI-4-11_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,-6.02E+06,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,-11070503,-11070503,-11070503,-6020203,468,-11070503,0,,0,,-11070503,0,,0,0,0,0,0,0,0,0,0,0,2343,1010,488,0.00055,0.49993,130,0,0,0,149,556,305,0.003933,488,0.00055,0.49993,0.003933,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,317,284.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0.03,1.36,0.02,0,1.42,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,NO_CUTS_LIKELY,Sun Jun 27 04:14:35 2021,1,rocI-4-11_presolved,DONE
rococoB10-011000_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.95E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,8350.199468,8393.003136,8466.449733,19449,274,9747.930145,0,,71,8388.575777,9747.930145,12.593529,,0.34577,12.593529,0,25346,0,25346,0,3600.001,0,3600.001,765,3555,302,0.00207,0.49526,495,0,0,0,45,3510,0,0.005016,329,0.00009,0.49894,0.014106,138,0,0,38,138,0,4,0,1,0.00197197,6999,2351,4,6995,2,0,2,2,1,71,0,0,276,836,398.324,23,1440,402.507,71,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19956,0,19956,0,19956,0,17047,0,17047,0,17047,0,18354176,0,18354176,0,18354176,0,25346,0,25346,0,25346,0,39,0,39,0,39,0,10828.11927,0,10828.11927,0,10828.11927,0,13879.79368,0,13879.79368,0,13879.79368,0,17925,0,17925,0,17925,0,4.247,0,4.247,0,4.247,0,468.331,0,468.331,0,468.331,0,3600.001,0,3600.001,0,3600.001,,,,,,,,,,,,19956,17047,18354176,25346,39,10828.11927,13879.79368,17925,4.24677,468.330658,3600.000843,0.02,3.66,0.03,3609.16,3612.89,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 05:14:39 2021,3604,rococoB10-011000_presolved,DONE
rococoC10-001000_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.15E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,7515.271029,7515.517676,7516.144824,11460,157,8812.642934,0,,20,7515.517676,8812.642934,32.888746,,0.006253,32.888746,0,41400,0,41400,0,373.995,0,373.995,617,2483,157,0.00835,0.5,371,0,0,0,41,2442,0,0.004782,160,0.00125,0.5,0.006791,116,0,0,20,116,0,4,0,1,0.00289171,2145,1031,4,2141,2,0,2,2,1,20,0,0,117,280,170.75,6,287,94.35,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,19,65,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,11460,0,11460,0,11460,0,11459,0,11459,0,11459,0,4172053,0,4172053,0,4172053,0,41400,0,41400,0,41400,0,46,0,46,0,46,0,8904.753727,0,8904.753727,0,8904.753727,0,10706.77167,0,10706.77167,0,10706.77167,0,7529,0,7529,0,7529,0,1.354,0,1.354,0,1.354,0,369.758,0,369.758,0,369.758,0,373.995,0,373.995,0,373.995,,,,,,,,,,,,11460,11459,4172053,41400,46,8904.753727,10706.77167,7529,1.354456,369.757556,373.995434,0.01,1.01,0.01,375.04,376.07,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 04:24:07 2021,376,rococoC10-001000_presolved,DONE
roll3000_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.29E+04,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,11115.6305,11118.34059,11531.29179,12889.99999,158,11200.29572,0,,12,11118.18826,11200.77315,4.771566,,0.14415,4.798473,0,1037,0,1037,0,9.923,0,9.923,1000,900,198,0.00278,0.5,261,0,0,0,112,580,208,0.021686,206,0.01375,0.5,0.022047,35,0,0,3,34,1,4,0,1,0.019541,1633,525,4,1629,2,0,2,2,1,12,0,0,37,79,46.917,7,544,208.095,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12890,0,12890,0,12890,0,12888.71636,0,12888.71636,0,12888.71636,0,47542,0,47542,0,47542,0,1037,0,1037,0,1037,0,56,0,56,0,56,0,11813.49963,0,11813.49963,0,11813.49963,0,12725.99256,0,12725.99256,0,12725.99256,0,4721,0,4721,0,4721,0,1.088,0,1.088,0,1.088,0,9.759,0,9.759,0,9.759,0,9.923,0,9.923,0,9.923,,,,,,,,,,,,12890,12888.71636,47542,1037,56,11813.49963,12725.99256,4721,1.088224,9.758799,9.92318,0.03,0.7,0.05,9.96,10.75,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 04:24:17 2021,10,roll3000_presolved,DONE
rout_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,1.08E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,981.8642857,987.6245776,995.823081,1077.56,40,983.306983,0,,42,985.5043548,985.5426706,1.507588,,3.803795,3.843834,0,24279,0,24279,0,23.037,0,23.037,290,555,42,0.01765,0.49934,30,0,0,0,15,300,240,0.013048,36,0.0424,0.49667,0.11677,6,0,3,8,6,7,4,0,1,0.0264886,2064,525,4,2060,2,0,2,2,1,42,0,0,411,485,462.286,112,550,379.65,45,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,43,42,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1077.56,0,1077.56,0,1077.56,0,1077.47,0,1077.47,0,1077.47,0,518153,0,518153,0,518153,0,24279,0,24279,0,24279,0,10,0,10,0,10,0,986.9618854,0,986.9618854,0,986.9618854,0,987.2078569,0,987.2078569,0,987.2078569,0,896,0,896,0,896,0,0.283,0,0.283,0,0.283,0,13.274,0,13.274,0,13.274,0,23.037,0,23.037,0,23.037,,,,,,,,,,,,1077.56,1077.47,518153,24279,10,986.961885,987.207857,896,0.282723,13.273751,23.037409,0.01,0.83,0.03,23.11,23.98,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,CUT_LIMIT,Sun Jun 27 04:24:41 2021,23,rout_presolved,DONE
roy_presolved,-1,4,-1,0,4,5,0,0,1,1,0,1,1,1,0,0,0,0,628,1,536,10,3.60E+03,1.00E-07,3.21E+03,0.00E+00,3.60E+03,-1.00E+00,3.60E+03,2546.956967,2615.477633,2660.184133,3208.9568,13,2626.269819,0,,7,2615.477633,2636.8999,11.980796,,10.350556,13.586549,0,1,0,1,0,0.023,0,0.023,147,139,13,0.11392,0.4996,9,0,0,0,0,85,54,0.018548,14,0.10595,0.37435,0.026067,7,0,0,7,9,2,4,0,1,0.0363757,189,80,4,185,2,0,2,2,1,7,0,0,13,43,25.571,8,51,34.538,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208.9568,0,3208.9568,0,3208.9568,0,3208.9568,0,3208.9568,0,3208.9568,0,217,0,217,0,217,0,1,0,1,0,1,0,7,0,7,0,7,0,2766.300889,0,2766.300889,0,2766.300889,0,3151.588739,0,3151.588739,0,3151.588739,0,217,0,217,0,217,0,0.022,0,0.022,0,0.022,0,0.019,0,0.019,0,0.019,0,0.023,0,0.023,0,0.023,,,,,,,,,,,,3208.9568,3208.9568,217,1,7,2766.300889,3151.588739,217,0.021983,0.019054,0.022546,0,0.02,0,0.02,0.04,#fc3db01,#0152c5f,#8bd9396,9.11,20.1.0,SUCCESS,Sun Jun 27 04:24:42 2021,0,roy_presolved,DONE
