,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
sp98ir,536,216663444.58993592858314514160,216670237.63666695356369018555,1320,1366,1320,1366,14.404,12.835,14.404,12.835,1531,1680,100,0.00468,0.47295,0,70,0,121,688,992,0,0.027878,1400,1586,111,0.00841,0.49727,32,0,0,0,717,869,0,0.024047,0,0,219676790.40000000596046447754,219676790.40000000596046447754,219676790.40000000596046447754,219676790.40000000596046447754,219676790.40000000596046447754,219676790.40000000596046447754,219660499.29136410355567932129,219661506.25115290284156799316,219660499.29136410355567932129,219661506.25115290284156799316,219660499.29136410355567932129,219661506.25115290284156799316,62419,69077,62419,69077,62419,69077,1320,1366,1320,1366,1320,1366,71,45,71,45,71,45,216870697.36282959580421447754,217101587.99930152297019958496,216870697.36282959580421447754,217101587.99930152297019958496,216870697.36282959580421447754,217101587.99930152297019958496,217940929.61486440896987915039,218087265.26313906908035278320,217940929.61486440896987915039,218087265.26313906908035278320,217940929.61486440896987915039,218087265.26313906908035278320,3092,2898,3092,2898,3092,2898,2.596,1.984,2.596,1.984,2.596,1.984,11.005,11.594,11.005,11.594,11.005,11.594,14.404,12.835,14.404,12.835,14.404,12.835,219676790.40000000596046447754,219660499.29136410355567932129,62419,1320,71,216870697.362830,217940929.614864,3092,2.595933,11.004801,14.403893,219676790.40000000596046447754,219661506.25115290284156799316,69077,1366,45,217101587.999302,218087265.263139,2898,1.984093,11.593526,12.834591,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:51:28 2023,27,sp98ir,DONE
splice1k1,536,-1646.77797897127493342850,-1646.11473633532477833796,523,741,523,741,7200.114,7200.014,7200.114,7200.014,6505,3253,1893,0.00021,0.22202,1,0,0,0,1,3252,0,0.083221,5154,3252,1908,0.00002,0.10090,0,0,0,0,0,3252,0,0.089663,0,0,-394.00000000000000000000,-338.00000000000000000000,-394.00000000000000000000,-338.00000000000000000000,-394.00000000000000000000,-338.00000000000000000000,-640.00000000000000000000,-1538.00000000000000000000,-640.00000000000000000000,-1538.00000000000000000000,-640.00000000000000000000,-1538.00000000000000000000,481409,520757,481409,520757,481409,520757,523,741,523,741,523,741,76,22,76,22,76,22,-1645.51584216245328207151,-1608.51007975838638230925,-1645.51584216245328207151,-1608.51007975838638230925,-1645.51584216245328207151,-1608.51007975838638230925,-1564.51965121922012258437,-1558.02720631092802250350,-1564.51965121922012258437,-1558.02720631092802250350,-1564.51965121922012258437,-1558.02720631092802250350,32680,13789,32680,13789,32680,13789,861.023,277.623,861.023,277.623,861.023,277.623,398.941,148.932,398.941,148.932,398.941,148.932,7200.114,7200.014,7200.114,7200.014,7200.114,7200.014,-394.00000000000000000000,-640.00000000000000000000,481409,523,76,-1645.515842,-1564.519651,32680,861.023046,398.941453,7200.113956,-338.00000000000000000000,-1538.00000000000000000000,520757,741,22,-1608.510080,-1558.027206,13789,277.623257,148.932022,7200.013700,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 06:10:37 2023,14448,splice1k1,DONE
square23,536,8.33333333333338899251,8.33333333333308701185,362,463,362,463,69.829,27.051,69.829,27.051,7887,11660,90,0.08333,0.50000,7866,0,7315,0,22,11638,0,0.009774,560,4345,90,0.08333,0.50000,551,0,0,0,11,4334,0,0.103987,0,0,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,86083,93259,86083,93259,86083,93259,362,463,362,463,362,463,98,23,98,23,98,23,8.39585492227979379720,8.33333333333331971460,8.39585492227979379720,8.33333333333331971460,8.39585492227979379720,8.33333333333331971460,9.09561367568011469587,8.99999933333332613472,9.09561367568011469587,8.99999933333332613472,9.09561367568011469587,8.99999933333332613472,8594,12063,8594,12063,8594,12063,37.792,8.936,37.792,8.936,37.792,8.936,46.486,15.489,46.486,15.489,46.486,15.489,69.829,27.051,69.829,27.051,69.829,27.051,13.00000000000000000000,13.00000000000000000000,86083,362,98,8.395855,9.095614,8594,37.792391,46.485834,69.828503,13.00000000000000000000,13.00000000000000000000,93259,463,23,8.333333,8.999999,12063,8.936225,15.489392,27.051255,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:55:12 2023,102,square23,DONE
stein9,536,4.00000000000000000000,4.00000000000000000000,7,7,7,7,0.008,0.008,0.008,0.008,13,9,6,0.33333,0.33333,0,0,0,0,0,9,0,0.384615,13,9,6,0.33333,0.33333,0,0,0,0,0,9,0,0.384615,13,0,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,5.00000000000000000000,59,59,59,59,59,59,7,7,7,7,7,7,10,10,10,10,10,10,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,4.00000000000000000000,28,28,28,28,28,28,0.004,0.003,0.004,0.003,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.008,0.008,0.008,0.008,5.00000000000000000000,5.00000000000000000000,59,7,10,4.000000,4.000000,28,0.003635,0.000062,0.008428,5.00000000000000000000,5.00000000000000000000,59,7,10,4.000000,4.000000,28,0.002952,0.000027,0.007655,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 07:29:27 2023,0,stein9,DONE
stein15,536,6.99999999999999733546,6.99999999999999733546,76,76,76,76,0.025,0.023,0.025,0.023,36,15,12,0.33333,0.33333,0,0,0,0,0,15,0,0.222222,36,15,12,0.33333,0.33333,0,0,0,0,0,15,0,0.222222,36,0,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,9.00000000000000000000,458,458,458,458,458,458,76,76,76,76,76,76,10,10,10,10,10,10,7.00000000000000088818,7.00000000000000088818,7.00000000000000088818,7.00000000000000088818,7.00000000000000088818,7.00000000000000088818,6.99999999999999911182,6.99999999999999911182,6.99999999999999911182,6.99999999999999911182,6.99999999999999911182,6.99999999999999911182,111,111,111,111,111,111,0.014,0.013,0.014,0.013,0.014,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.023,0.025,0.023,0.025,0.023,9.00000000000000000000,9.00000000000000000000,458,76,10,7.000000,7.000000,111,0.014202,0.000054,0.024932,9.00000000000000000000,9.00000000000000000000,458,76,10,7.000000,7.000000,111,0.012662,0.000027,0.022748,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 07:53:56 2023,0,stein15,DONE
stein27,536,13.00000000000000888178,13.00000000000000888178,2738,2738,2738,2738,0.185,0.203,0.185,0.203,118,27,21,0.33333,0.33333,0,0,0,0,0,27,0,0.118644,118,27,21,0.33333,0.33333,0,0,0,0,0,27,0,0.118644,118,0,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,18.00000000000000000000,14154,14154,14154,14154,14154,14154,2738,2738,2738,2738,2738,2738,10,10,10,10,10,10,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000000000,13.00000000000000177636,13.00000000000000177636,13.00000000000000177636,13.00000000000000177636,13.00000000000000177636,13.00000000000000177636,383,383,383,383,383,383,0.030,0.022,0.030,0.022,0.030,0.022,0.009,0.002,0.009,0.002,0.009,0.002,0.185,0.203,0.185,0.203,0.185,0.203,18.00000000000000000000,18.00000000000000000000,14154,2738,10,13.000000,13.000000,383,0.030037,0.009469,0.185083,18.00000000000000000000,18.00000000000000000000,14154,2738,10,13.000000,13.000000,383,0.022215,0.001588,0.203056,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 19:43:27 2023,1,stein27,DONE
stein45,536,21.99999999999998578915,21.99999999999998578915,53452,53452,53452,53452,6.249,6.179,6.249,6.179,331,45,35,0.33333,0.33333,0,0,0,0,0,45,0,0.069419,331,45,35,0.33333,0.33333,0,0,0,0,0,45,0,0.069419,331,0,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,30.00000000000000000000,391767,391767,391767,391767,391767,391767,53452,53452,53452,53452,53452,53452,10,10,10,10,10,10,21.99999999999999289457,21.99999999999999289457,21.99999999999999289457,21.99999999999999289457,21.99999999999999289457,21.99999999999999289457,22.00000000000000000000,22.00000000000000000000,22.00000000000000000000,22.00000000000000000000,22.00000000000000000000,22.00000000000000000000,813,813,813,813,813,813,0.078,0.073,0.078,0.073,0.078,0.073,0.949,0.901,0.949,0.901,0.949,0.901,6.249,6.179,6.249,6.179,6.249,6.179,30.00000000000000000000,30.00000000000000000000,391767,53452,10,22.000000,22.000000,813,0.077697,0.948704,6.248842,30.00000000000000000000,30.00000000000000000000,391767,53452,10,22.000000,22.000000,813,0.073056,0.900531,6.178540,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 00:45:37 2023,13,stein45,DONE
supportcase14,536,271.99999999999994315658,272.00000000000000000000,1,1,1,1,0.055,0.013,0.055,0.013,234,304,34,0.07143,0.50000,107,92,5,0,0,304,0,0.015871,55,130,23,0.25000,0.50000,41,0,0,0,0,130,0,0.066573,0,0,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,490,167,490,167,490,167,1,1,1,1,1,1,14,6,14,6,14,6,277.50000000000005684342,275.60000000000007958079,277.50000000000005684342,275.60000000000007958079,277.50000000000005684342,275.60000000000007958079,287.90909090909093492883,285.14285714285716721861,287.90909090909093492883,285.14285714285716721861,287.90909090909093492883,285.14285714285716721861,490,167,490,167,490,167,0.055,0.013,0.055,0.013,0.055,0.013,0.055,0.010,0.055,0.010,0.055,0.010,0.055,0.013,0.055,0.013,0.055,0.013,288.00000000000000000000,288.00000000000000000000,490,1,14,277.500000,287.909091,490,0.054612,0.054944,0.055009,288.00000000000000000000,288.00000000000000000000,167,1,6,275.600000,285.142857,167,0.012998,0.010259,0.013359,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 07:53:56 2023,0,supportcase14,DONE
supportcase16,536,272.00000000000022737368,272.00000000000000000000,1,1,1,1,0.036,0.019,0.036,0.019,130,319,48,0.07143,0.50000,111,1,5,0,0,319,0,0.025946,56,132,29,0.09091,0.45455,42,0,0,0,0,132,0,0.065611,0,0,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,288.00000000000000000000,481,270,481,270,481,270,1,1,1,1,1,1,11,9,11,9,11,9,279.62500000000000000000,278.25000000000000000000,279.62500000000000000000,278.25000000000000000000,279.62500000000000000000,278.25000000000000000000,287.00000000000000000000,286.20000000000004547474,287.00000000000000000000,286.20000000000004547474,287.00000000000000000000,286.20000000000004547474,481,270,481,270,481,270,0.033,0.018,0.033,0.018,0.033,0.018,0.036,0.019,0.036,0.019,0.036,0.019,0.036,0.019,0.036,0.019,0.036,0.019,288.00000000000000000000,288.00000000000000000000,481,1,11,279.625000,287.000000,481,0.032896,0.035844,0.035937,288.00000000000000000000,288.00000000000000000000,270,1,9,278.250000,286.200000,270,0.018418,0.018811,0.018858,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 11:35:07 2023,0,supportcase16,DONE
supportcase17,536,0.00000000000000000000,0.00000000000000000000,12691,13115,12691,13115,44.708,22.524,44.708,22.524,2108,1381,330,0.00295,0.49091,657,0,0,0,235,732,414,0.001804,1421,736,250,0.00326,0.49596,50,0,0,0,216,520,0,0.003612,0,0,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,1330.00000000000000000000,248603,215177,248603,215177,248603,215177,12691,13115,12691,13115,12691,13115,6,48,6,48,6,48,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,8.47047655477461169937,0.00000000000000000000,8.47047655477461169937,0.00000000000000000000,8.47047655477461169937,2779,9193,2779,9193,2779,9193,0.409,3.987,0.409,3.987,0.409,3.987,12.708,12.569,12.708,12.569,12.708,12.569,44.708,22.524,44.708,22.524,44.708,22.524,1330.00000000000000000000,1330.00000000000000000000,248603,12691,6,0.000000,0.000000,2779,0.408545,12.707900,44.708324,1330.00000000000000000000,1330.00000000000000000000,215177,13115,48,0.000000,8.470477,9193,3.986696,12.569308,22.523538,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 00:44:11 2023,68,supportcase17,DONE
supportcase18,536,47.18666666666666742458,47.18666666666666742458,86807,86807,86807,86807,178.707,178.707,178.707,178.707,240,13410,106,0.01333,0.48411,120,0,0,0,0,13410,0,0.008986,240,13410,106,0.01333,0.48411,120,0,0,0,0,13410,0,0.008986,0,0,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,48.00000000000000000000,637640,637640,637640,637640,637640,637640,86807,86807,86807,86807,86807,86807,6,6,6,6,6,6,47.18666666666666031915,47.18666666666666031915,47.18666666666666031915,47.18666666666666031915,47.18666666666666031915,47.18666666666666031915,47.18666666666666742458,47.18666666666666742458,47.18666666666666742458,47.18666666666666742458,47.18666666666666742458,47.18666666666666742458,12370,12370,12370,12370,12370,12370,1.301,1.301,1.301,1.301,1.301,1.301,178.643,178.643,178.643,178.643,178.643,178.643,178.707,178.707,178.707,178.707,178.707,178.707,48.00000000000000000000,48.00000000000000000000,637640,86807,6,47.186667,47.186667,12370,1.300801,178.642921,178.706596,48.00000000000000000000,48.00000000000000000000,637640,86807,6,47.186667,47.186667,12370,1.300801,178.642921,178.706596,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:02:13 2023,179,supportcase18,DONE
supportcase20,536,2442.14401187364092038479,7383.27551893256713810842,2852894,5023693,2852894,5023693,7200.001,7200.000,7200.001,7200.000,903,903,271,0.00048,0.50000,303,300,0,0,0,300,603,0.057585,598,896,270,0.00700,0.50000,297,0,0,0,0,299,597,0.007654,0,0,45591.99510306366573786363,45591.97980676886800210923,45591.99510306366573786363,45591.97980676886800210923,45591.99510306366573786363,45591.97980676886800210923,45464.54661528295400785282,45521.93785105025744996965,45464.54661528295400785282,45521.93785105025744996965,45464.54661528295400785282,45521.93785105025744996965,43060699,88916575,43060699,88916575,43060699,88916575,2852894,5023693,2852894,5023693,2852894,5023693,70,43,70,43,70,43,20311.65154892827194998972,23023.77239034492231439799,20311.65154892827194998972,23023.77239034492231439799,20311.65154892827194998972,23023.77239034492231439799,38648.18617100449773715809,38469.04480219737888546661,38648.18617100449773715809,38469.04480219737888546661,38648.18617100449773715809,38469.04480219737888546661,5028,4492,5028,4492,5028,4492,2.830,0.513,2.830,0.513,2.830,0.513,2750.413,5379.908,2750.413,5379.908,2750.413,5379.908,7200.001,7200.000,7200.001,7200.000,7200.001,7200.000,45591.99510306366573786363,45464.54661528295400785282,43060699,2852894,70,20311.651549,38648.186171,5028,2.830281,2750.413074,7200.000779,45591.97980676886800210923,45521.93785105025744996965,88916575,5023693,43,23023.772390,38469.044802,4492,0.513221,5379.907570,7200.000124,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 20:14:39 2023,14404,supportcase20,DONE
supportcase25,536,0.03693243964158508807,0.03693243966530142253,1814,1882,1814,1882,11.924,9.849,11.924,9.849,6673,6769,92,0.00174,0.42781,2233,864,1,936,0,576,6193,0.000505,3832,3664,115,0.00174,0.42781,936,0,0,0,0,1144,2520,0.000896,0,0,0.03727977825379055754,0.04346779886966296857,0.03727977825379055754,0.04346779886966296857,0.03727977825379055754,0.04346779886966296857,0.03727977825379055754,0.04346779886966296857,0.03727977825379055754,0.04346779886966296857,0.03727977825379055754,0.04346779886966296857,71967,83310,71967,83310,71967,83310,1814,1882,1814,1882,1814,1882,16,13,16,13,16,13,0.04022725395553052030,0.04043434835808593780,0.04022725395553052030,0.04043434835808593780,0.04022725395553052030,0.04043434835808593780,0.04180490777624298881,0.04198490764418419396,0.04180490777624298881,0.04198490764418419396,0.04180490777624298881,0.04198490764418419396,7034,5785,7034,5785,7034,5785,0.650,0.680,0.650,0.680,0.650,0.680,11.923,9.848,11.923,9.848,11.923,9.848,11.924,9.849,11.924,9.849,11.924,9.849,0.03727977825379055754,0.03727977825379055754,71967,1814,16,0.040227,0.041805,7034,0.650324,11.922951,11.923560,0.04346779886966296857,0.04346779886966296857,83310,1882,13,0.040434,0.041985,5785,0.680067,9.848079,9.848504,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 21:41:55 2023,22,supportcase25,DONE
supportcase26,536,1288.10216113569777007797,1288.10216113569754270429,195718,175837,195718,175837,318.855,233.156,318.855,233.156,870,436,207,0.00002,0.00630,0,40,0,0,0,396,40,0.006570,830,436,207,0.00002,0.00630,0,0,0,0,0,396,40,0.006776,40,0,1745.12418234601227595704,1745.12418234594952082261,1745.12418234601227595704,1745.12418234594952082261,1745.12418234601227595704,1745.12418234594952082261,1745.12418234601227595704,1744.98026935687835248245,1745.12418234601227595704,1744.98026935687835248245,1745.12418234601227595704,1744.98026935687835248245,3470595,3104731,3470595,3104731,3470595,3104731,195718,175837,195718,175837,195718,175837,40,46,40,46,40,46,1311.69771898837916523917,1311.69268399840302663506,1311.69771898837916523917,1311.69268399840302663506,1311.69771898837916523917,1311.69268399840302663506,1397.30204065958173487161,1397.35380045258420977916,1397.30204065958173487161,1397.35380045258420977916,1397.30204065958173487161,1397.35380045258420977916,1448,1569,1448,1569,1448,1569,0.243,0.212,0.243,0.212,0.243,0.212,17.936,38.507,17.936,38.507,17.936,38.507,318.855,233.156,318.855,233.156,318.855,233.156,1745.12418234601227595704,1745.12418234601227595704,3470595,195718,40,1311.697719,1397.302041,1448,0.242648,17.935879,318.855181,1745.12418234594952082261,1744.98026935687835248245,3104731,175837,46,1311.692684,1397.353800,1569,0.211751,38.506966,233.155581,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 15:57:34 2023,552,supportcase26,DONE
supportcase34,536,72.66411619576010139099,72.98534077893800997572,3381,2187,3381,2187,160.502,16.259,160.502,16.259,15170,17879,2069,0.00003,0.50000,5268,1880,68,6712,6682,11196,1,0.002761,7291,7953,1723,0.00028,0.50000,2025,28,0,0,3828,4125,0,0.001998,0,0,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,84.00000000000000000000,368287,173745,368287,173745,368287,173745,3381,2187,3381,2187,3381,2187,25,23,25,23,25,23,77.01303933540999935303,78.03894574344916179598,77.01303933540999935303,78.03894574344916179598,77.01303933540999935303,78.03894574344916179598,78.84311028866436288354,79.50000000000000000000,78.84311028866436288354,79.50000000000000000000,78.84311028866436288354,79.50000000000000000000,40805,24571,40805,24571,40805,24571,15.745,2.514,15.745,2.514,15.745,2.514,82.396,3.639,82.396,3.639,82.396,3.639,160.502,16.259,160.502,16.259,160.502,16.259,84.00000000000000000000,84.00000000000000000000,368287,3381,25,77.013039,78.843110,40805,15.744979,82.395521,160.501580,84.00000000000000000000,84.00000000000000000000,173745,2187,23,78.038946,79.500000,24571,2.513832,3.639224,16.258815,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 19:46:33 2023,187,supportcase34,DONE
supportcase42,536,7.34356565225955115750,7.34325381701559365411,32597,102371,32597,102371,227.508,1767.541,227.508,1767.541,18439,19466,416,0.00161,0.49810,0,0,0,0,1026,0,18440,0.001214,17411,19463,513,0.00095,0.49983,0,0,0,0,1026,0,18437,0.001283,0,0,7.75866288488726407735,7.75863072227366501465,7.75866288488726407735,7.75863072227366501465,7.75866288488726407735,7.75863072227366501465,7.75792414519400708173,7.75786125096205303464,7.75792414519400708173,7.75786125096205303464,7.75792414519400708173,7.75786125096205303464,288835,1493170,288835,1493170,288835,1493170,32597,102371,32597,102371,32597,102371,10,5,10,5,10,5,7.34356213856609230106,7.34413195602683543939,7.34356213856609230106,7.34413195602683543939,7.34356213856609230106,7.34413195602683543939,7.34356009475805748821,7.34413251141017653367,7.34356009475805748821,7.34413251141017653367,7.34356009475805748821,7.34413251141017653367,5020,26722,5020,26722,5020,26722,8.021,58.304,8.021,58.304,8.021,58.304,227.502,1292.513,227.502,1292.513,227.502,1292.513,227.508,1767.541,227.508,1767.541,227.508,1767.541,7.75866288488726407735,7.75792414519400708173,288835,32597,10,7.343562,7.343560,5020,8.020579,227.502064,227.507852,7.75863072227366501465,7.75786125096205303464,1493170,102371,5,7.344132,7.344133,26722,58.304490,1292.512998,1767.540833,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 22:09:37 2023,2673,supportcase42,DONE
swath,536,334.49685809999988350683,334.49685810000005403708,4053359,6400587,4053359,6400587,7200.000,7200.000,7200.000,7200.000,884,6805,44,0.03333,0.10000,504,0,401,0,0,6724,81,0.005812,482,6260,44,0.03333,0.10000,102,0,0,0,0,6240,20,0.008445,0,0,467.40745325889878358794,467.40744151579474419123,467.40745325889878358794,467.40744151579474419123,467.40745325889878358794,467.40744151579474419123,432.14652791420439825743,431.95707593333315799100,432.14652791420439825743,431.95707593333315799100,432.14652791420439825743,431.95707593333315799100,35173703,56795898,35173703,56795898,35173703,56795898,4053359,6400587,4053359,6400587,4053359,6400587,9,10,9,10,9,10,374.65487566666672591964,374.88576716666659649491,374.65487566666672591964,374.88576716666659649491,374.65487566666672591964,374.88576716666659649491,380.86439755000003515306,380.86443895000007842100,380.86439755000003515306,380.86443895000007842100,380.86439755000003515306,380.86443895000007842100,777,402,777,402,777,402,0.705,0.806,0.705,0.806,0.705,0.806,6077.428,1018.600,6077.428,1018.600,6077.428,1018.600,7200.000,7200.000,7200.000,7200.000,7200.000,7200.000,467.40745325889878358794,432.14652791420439825743,35173703,4053359,9,374.654876,380.864398,777,0.705462,6077.428348,7200.000154,467.40744151579474419123,431.95707593333315799100,56795898,6400587,10,374.885767,380.864439,402,0.805754,1018.600362,7200.000208,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 07:34:28 2023,14406,swath,DONE
swath1,536,334.49685809999988350683,334.49685810000005403708,1304,1427,1304,1427,4.479,2.859,4.479,2.859,884,6805,13,0.05000,0.05000,504,0,401,0,0,2306,4499,0.005812,482,6260,13,0.05000,0.05000,102,0,0,0,0,2089,4171,0.008445,0,0,379.07129574999987653428,379.07129574999999022111,379.07129574999987653428,379.07129574999999022111,379.07129574999987653428,379.07129574999999022111,379.07129574999987653428,379.07129574999999022111,379.07129574999987653428,379.07129574999999022111,379.07129574999987653428,379.07129574999999022111,11524,13660,11524,13660,11524,13660,1304,1427,1304,1427,1304,1427,10,9,10,9,10,9,340.56660919999995940088,338.68175559999997403793,340.56660919999995940088,338.68175559999997403793,340.56660919999995940088,338.68175559999997403793,340.85570879999994531317,340.85570880000005900001,340.85570879999994531317,340.85570880000005900001,340.85570879999994531317,340.85570880000005900001,1027,242,1027,242,1027,242,0.615,0.242,0.615,0.242,0.615,0.242,4.363,1.048,4.363,1.048,4.363,1.048,4.479,2.859,4.479,2.859,4.479,2.859,379.07129574999987653428,379.07129574999987653428,11524,1304,10,340.566609,340.855709,1027,0.615222,4.362798,4.478845,379.07129574999999022111,379.07129574999999022111,13660,1427,9,338.681756,340.855709,242,0.241561,1.047781,2.859470,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Wed Nov  8 22:19:35 2023,7,swath1,DONE
swath2,536,334.49685809999988350683,334.49685810000005403708,5538,3249,5538,3249,10.061,8.696,10.061,8.696,884,6805,14,0.05000,0.05000,504,0,401,0,0,2406,4399,0.005812,482,6260,14,0.05000,0.05000,102,0,0,0,0,2184,4076,0.008445,0,0,385.19969295000009879004,385.19969294999987141637,385.19969295000009879004,385.19969294999987141637,385.19969295000009879004,385.19969294999987141637,385.19969295000009879004,385.18308165000001963563,385.19969295000009879004,385.18308165000001963563,385.19969295000009879004,385.18308165000001963563,48070,28302,48070,28302,48070,28302,5538,3249,5538,3249,5538,3249,8,9,8,9,8,9,343.09041550000006282062,343.09041550000000597720,343.09041550000006282062,343.09041550000000597720,343.09041550000006282062,343.09041550000000597720,346.57384930454543336964,346.25891017499992585726,346.57384930454543336964,346.25891017499992585726,346.57384930454543336964,346.25891017499992585726,799,268,799,268,799,268,0.606,0.344,0.606,0.344,0.606,0.344,4.965,4.867,4.965,4.867,4.965,4.867,10.061,8.696,10.061,8.696,10.061,8.696,385.19969295000009879004,385.19969295000009879004,48070,5538,8,343.090416,346.573849,799,0.605605,4.965153,10.060651,385.19969294999987141637,385.18308165000001963563,28302,3249,9,343.090416,346.258910,268,0.344163,4.866816,8.696302,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:55:13 2023,19,swath2,DONE
