,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
pipex,536,773.75106197123511719838,773.75106197123534457205,7,12,7,12,0.059,0.055,0.059,0.055,25,48,6,0.06113,0.22441,16,0,0,0,0,48,0,0.160000,25,48,6,0.06113,0.22441,16,0,0,0,0,48,0,0.160000,9,0,788.26300000000014733814,788.26299999999991996447,788.26300000000014733814,788.26299999999991996447,788.26300000000014733814,788.26299999999991996447,788.26300000000014733814,788.26299999999991996447,788.26300000000014733814,788.26299999999991996447,788.26300000000014733814,788.26299999999991996447,183,219,183,219,183,219,7,12,7,12,7,12,40,39,40,39,40,39,776.40168031974633322534,775.79824775826079985563,776.40168031974633322534,775.79824775826079985563,776.40168031974633322534,775.79824775826079985563,786.30679567478625813237,787.15475890068705666636,786.30679567478625813237,787.15475890068705666636,786.30679567478625813237,787.15475890068705666636,152,165,152,165,152,165,0.057,0.052,0.057,0.052,0.057,0.052,0.053,0.047,0.053,0.047,0.053,0.047,0.059,0.055,0.059,0.055,0.059,0.055,788.26300000000014733814,788.26300000000014733814,183,7,40,776.401680,786.306796,152,0.057202,0.052518,0.059028,788.26299999999991996447,788.26299999999991996447,219,12,39,775.798248,787.154759,165,0.052202,0.047089,0.054850,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 03:42:49 2023,0,pipex,DONE
pk1,536,0.00000000000000000000,0.00000000000000000000,178049,178049,178049,178049,40.883,40.883,40.883,40.883,45,86,15,0.12001,0.45841,15,0,0,0,0,55,31,0.236434,45,86,15,0.12001,0.45841,15,0,0,0,0,55,31,0.236434,0,0,10.99999999999999644729,10.99999999999999644729,10.99999999999999644729,10.99999999999999644729,10.99999999999999644729,10.99999999999999644729,10.99934119380880304107,10.99934119380880304107,10.99934119380880304107,10.99934119380880304107,10.99934119380880304107,10.99934119380880304107,1433502,1433502,1433502,1433502,1433502,1433502,178049,178049,178049,178049,178049,178049,10,10,10,10,10,10,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,744,744,744,744,744,744,0.131,0.131,0.131,0.131,0.131,0.131,3.058,3.058,3.058,3.058,3.058,3.058,40.883,40.883,40.883,40.883,40.883,40.883,10.99999999999999644729,10.99934119380880304107,1433502,178049,10,0.000000,0.000000,744,0.131086,3.058292,40.882953,10.99999999999999644729,10.99934119380880304107,1433502,178049,10,0.000000,0.000000,744,0.131086,3.058292,40.882953,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 03:43:30 2023,41,pk1,DONE
pp08a,536,2748.34523809523852833081,2748.34523809523852833081,800,982,800,982,1.491,0.995,1.491,0.995,136,240,52,0.05000,0.40000,64,0,0,0,0,64,176,0.014706,133,234,52,0.05000,0.40000,61,0,0,0,0,64,170,0.015038,0,0,7349.99999999995088728610,7349.99999999997089616954,7349.99999999995088728610,7349.99999999997089616954,7349.99999999995088728610,7349.99999999997089616954,7349.99999999995088728610,7349.99999999997089616954,7349.99999999995088728610,7349.99999999997089616954,7349.99999999995088728610,7349.99999999997089616954,12873,13933,12873,13933,12873,13933,800,982,800,982,800,982,22,23,22,23,22,23,5553.89020652389717724873,5640.54384237233807652956,5553.89020652389717724873,5640.54384237233807652956,5553.89020652389717724873,5640.54384237233807652956,7103.05948224263829615666,7156.51021311604472430190,7103.05948224263829615666,7156.51021311604472430190,7103.05948224263829615666,7156.51021311604472430190,757,715,757,715,757,715,0.173,0.177,0.173,0.177,0.173,0.177,1.471,0.995,1.471,0.995,1.471,0.995,1.491,0.995,1.491,0.995,1.491,0.995,7349.99999999995088728610,7349.99999999995088728610,12873,800,22,5553.890207,7103.059482,757,0.172805,1.470926,1.491159,7349.99999999997089616954,7349.99999999997089616954,13933,982,23,5640.543842,7156.510213,715,0.176927,0.995049,0.995352,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 03:43:33 2023,3,pp08a,DONE
pp08aCUTS,536,5480.60615632196822843980,5480.60615632196822843980,857,749,857,749,0.968,0.954,0.968,0.954,246,240,46,0.02415,0.43756,64,0,0,0,0,64,176,0.014211,228,235,46,0.02415,0.43756,59,0,0,0,0,64,171,0.014651,0,0,7350.00000000000000000000,7350.00000000000000000000,7350.00000000000000000000,7350.00000000000000000000,7350.00000000000000000000,7350.00000000000000000000,7349.55208333333303016843,7349.41237299465137766674,7349.55208333333303016843,7349.41237299465137766674,7349.55208333333303016843,7349.41237299465137766674,11633,11304,11633,11304,11633,11304,857,749,857,749,857,749,29,33,29,33,29,33,6450.41968161230943223927,6432.01903930408934684237,6450.41968161230943223927,6432.01903930408934684237,6450.41968161230943223927,6432.01903930408934684237,7175.69251459437782614259,7212.74673029884161223890,7175.69251459437782614259,7212.74673029884161223890,7175.69251459437782614259,7212.74673029884161223890,794,850,794,850,794,850,0.201,0.229,0.201,0.229,0.201,0.229,0.875,0.841,0.875,0.841,0.875,0.841,0.968,0.954,0.968,0.954,0.968,0.954,7350.00000000000000000000,7349.55208333333303016843,11633,857,29,6450.419682,7175.692515,794,0.201182,0.874680,0.968202,7350.00000000000000000000,7349.41237299465137766674,11304,749,33,6432.019039,7212.746730,850,0.228678,0.841425,0.953885,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 03:43:35 2023,2,pp08aCUTS,DONE
probportfolio,536,5.00000000000000000000,5.00000000000000000000,2431366,2607255,2431366,2607255,7200.001,7200.001,7200.001,7200.001,302,320,125,0.00757,0.27101,1,0,0,0,0,300,20,0.068502,302,320,125,0.00757,0.27101,1,0,0,0,0,300,20,0.068502,320,0,17.85344923941369899012,18.41845263527037346307,17.85344923941369899012,18.41845263527037346307,17.85344923941369899012,18.41845263527037346307,11.51494548913704285553,11.28100221278763370947,11.51494548913704285553,11.28100221278763370947,11.51494548913704285553,11.28100221278763370947,71546260,74896995,71546260,74896995,71546260,74896995,2431366,2607255,2431366,2607255,2431366,2607255,77,62,77,62,77,62,6.50246404458920679303,6.50246404458920679303,6.50246404458920679303,6.50246404458920679303,6.50246404458920679303,6.50246404458920679303,8.87796001969548953525,8.67599021360497779654,8.87796001969548953525,8.67599021360497779654,8.87796001969548953525,8.67599021360497779654,1305,1045,1305,1045,1305,1045,0.506,0.387,0.506,0.387,0.506,0.387,3820.229,649.440,3820.229,649.440,3820.229,649.440,7200.001,7200.001,7200.001,7200.001,7200.001,7200.001,17.85344923941369899012,11.51494548913704285553,71546260,2431366,77,6.502464,8.877960,1305,0.506161,3820.229325,7200.000721,18.41845263527037346307,11.28100221278763370947,74896995,2607255,62,6.502464,8.675990,1045,0.387326,649.440495,7200.000777,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 07:43:43 2023,14408,probportfolio,DONE
prod1,536,-100.00000000000022737368,-73.55015111890892853808,85243,43641,85243,43641,184.722,53.076,184.722,53.076,208,250,53,0.01074,0.49233,8,0,0,0,0,149,101,0.102885,75,117,40,0.01828,0.49954,7,0,0,0,0,117,0,0.339031,0,0,-56.00000000000000000000,-56.00000000000000000000,-56.00000000000000000000,-56.00000000000000000000,-56.00000000000000000000,-56.00000000000000000000,-56.00419930736202189792,-56.00000000000000000000,-56.00419930736202189792,-56.00000000000000000000,-56.00419930736202189792,-56.00000000000000000000,1130221,528946,1130221,528946,1130221,528946,85243,43641,85243,43641,85243,43641,20,66,20,66,20,66,-75.54280220263910905487,-71.67406067049842022243,-75.54280220263910905487,-71.67406067049842022243,-75.54280220263910905487,-71.67406067049842022243,-69.74249387488704599036,-68.14313082446012970195,-69.74249387488704599036,-68.14313082446012970195,-69.74249387488704599036,-68.14313082446012970195,1149,1545,1149,1545,1149,1545,0.907,1.030,0.907,1.030,0.907,1.030,36.262,2.638,36.262,2.638,36.262,2.638,184.722,53.076,184.722,53.076,184.722,53.076,-56.00000000000000000000,-56.00419930736202189792,1130221,85243,20,-75.542802,-69.742494,1149,0.907341,36.262243,184.721923,-56.00000000000000000000,-56.00000000000000000000,528946,43641,66,-71.674061,-68.143131,1545,1.030006,2.638294,53.075893,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 03:48:24 2023,238,prod1,DONE
prod2,536,-99.99999999999981525889,-78.07312828343583532842,264063,129137,264063,129137,767.221,380.909,767.221,380.909,211,301,53,0.00173,0.49785,11,0,0,0,0,200,101,0.165341,92,182,44,0.00654,0.49533,10,0,0,0,0,182,0,0.452162,0,0,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,-62.00000000000000000000,4878762,2475761,4878762,2475761,4878762,2475761,264063,129137,264063,129137,264063,129137,23,93,23,93,23,93,-80.94790760328598366868,-77.10365692635623702245,-80.94790760328598366868,-77.10365692635623702245,-80.94790760328598366868,-77.10365692635623702245,-75.02152258449946486962,-73.34466771657130834683,-75.02152258449946486962,-73.34466771657130834683,-75.02152258449946486962,-73.34466771657130834683,1297,2804,1297,2804,1297,2804,1.348,3.154,1.348,3.154,1.348,3.154,767.152,380.903,767.152,380.903,767.152,380.903,767.221,380.909,767.221,380.909,767.221,380.909,-62.00000000000000000000,-62.00000000000000000000,4878762,264063,23,-80.947908,-75.021523,1297,1.348463,767.152350,767.221318,-62.00000000000000000000,-62.00000000000000000000,2475761,129137,93,-77.103657,-73.344668,2804,3.154492,380.903104,380.908938,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:07:32 2023,1148,prod2,DONE
protfold,536,-41.95744680851070285144,-41.95744680851068153515,46442,36742,46442,36742,7200.001,7200.000,7200.001,7200.000,2112,1835,511,0.00020,0.49602,37,0,0,0,0,1835,0,0.006061,2110,1835,547,0.00048,0.49836,35,0,0,0,0,1835,0,0.005624,0,0,-27.00000000000000000000,-29.00000000000000000000,-27.00000000000000000000,-29.00000000000000000000,-27.00000000000000000000,-29.00000000000000000000,-36.00000000000000000000,-36.00000000000000000000,-36.00000000000000000000,-36.00000000000000000000,-36.00000000000000000000,-36.00000000000000000000,43162966,32421868,43162966,32421868,43162966,32421868,46442,36742,46442,36742,46442,36742,16,21,16,21,16,21,-41.52315608919380451880,-41.15613825983321305557,-41.52315608919380451880,-41.15613825983321305557,-41.52315608919380451880,-41.15613825983321305557,-40.97317353671090955913,-40.54715404640379006196,-40.97317353671090955913,-40.54715404640379006196,-40.97317353671090955913,-40.54715404640379006196,17545,19640,17545,19640,17545,19640,5.434,6.423,5.434,6.423,5.434,6.423,555.326,2149.608,555.326,2149.608,555.326,2149.608,7200.001,7200.000,7200.001,7200.000,7200.001,7200.000,-27.00000000000000000000,-36.00000000000000000000,43162966,46442,16,-41.523156,-40.973174,17545,5.434490,555.325574,7200.000655,-29.00000000000000000000,-36.00000000000000000000,32421868,36742,21,-41.156138,-40.547154,19640,6.422716,2149.608371,7200.000465,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 07:53:11 2023,14402,protfold,DONE
pw-myciel4,536,0.00000000000000000000,4.00000000000000000000,23326,50551,23326,50551,1033.218,493.069,1033.218,493.069,8164,1059,592,0.00136,0.50000,45,0,0,0,1,1058,0,0.002056,1056,1013,436,0.00021,0.49548,45,0,0,0,1,1012,0,0.006209,0,0,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,10.00000000000000000000,4952327,4113658,4952327,4113658,4952327,4113658,23326,50551,23326,50551,23326,50551,12,12,12,12,12,12,3.99999999999999955591,4.00000000000000000000,3.99999999999999955591,4.00000000000000000000,3.99999999999999955591,4.00000000000000000000,3.99999999999999911182,3.99999999999999911182,3.99999999999999911182,3.99999999999999911182,3.99999999999999911182,3.99999999999999911182,33270,14000,33270,14000,33270,14000,9.683,1.946,9.683,1.946,9.683,1.946,14.737,1.607,14.737,1.607,14.737,1.607,1033.218,493.069,1033.218,493.069,1033.218,493.069,10.00000000000000000000,10.00000000000000000000,4952327,23326,12,4.000000,4.000000,33270,9.683158,14.737204,1033.217759,10.00000000000000000000,10.00000000000000000000,4113658,50551,12,4.000000,4.000000,14000,1.945758,1.606956,493.069012,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:29:11 2023,1527,pw-myciel4,DONE
qap10,536,332.56622765363863436505,332.56622765363863436505,11,11,11,11,63.771,63.771,63.771,63.771,1820,4150,1226,0.00008,0.30998,1820,0,0,0,0,4150,0,0.002410,1820,4150,1226,0.00008,0.30998,1820,0,0,0,0,4150,0,0.002410,0,0,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,340.00000000000102318154,53855,53855,53855,53855,53855,53855,11,11,11,11,11,11,17,17,17,17,17,17,332.62279459992907959531,332.62279459992907959531,332.62279459992907959531,332.62279459992907959531,332.62279459992907959531,332.62279459992907959531,332.85429631167363595523,332.85429631167363595523,332.85429631167363595523,332.85429631167363595523,332.85429631167363595523,332.85429631167363595523,35959,35959,35959,35959,35959,35959,51.769,51.769,51.769,51.769,51.769,51.769,58.780,58.780,58.780,58.780,58.780,58.780,63.771,63.771,63.771,63.771,63.771,63.771,340.00000000000102318154,340.00000000000102318154,53855,11,17,332.622795,332.854296,35959,51.768504,58.779853,63.770978,340.00000000000102318154,340.00000000000102318154,53855,11,17,332.622795,332.854296,35959,51.768504,58.779853,63.770978,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:09:11 2023,99,qap10,DONE
qiu,536,-931.63885105985343670909,-931.63885105985423251695,8839,9096,8839,9096,43.193,44.723,43.193,44.723,1192,840,36,0.29266,0.35367,132,0,0,0,0,48,792,0.003428,1192,840,36,0.29266,0.35367,132,0,0,0,0,48,792,0.003428,792,0,-132.87323609741483210200,-132.87313694699983557257,-132.87323609741483210200,-132.87313694699983557257,-132.87323609741483210200,-132.87313694699983557257,-132.87323609741483210200,-132.87313694699983557257,-132.87323609741483210200,-132.87313694699983557257,-132.87323609741483210200,-132.87313694699983557257,397878,370664,397878,370664,397878,370664,8839,9096,8839,9096,8839,9096,8,8,8,8,8,8,-924.22582588075079002010,-919.01369355722283671639,-924.22582588075079002010,-919.01369355722283671639,-924.22582588075079002010,-919.01369355722283671639,-858.50998333006612028839,-888.80689568036689252040,-858.50998333006612028839,-888.80689568036689252040,-858.50998333006612028839,-888.80689568036689252040,1977,1944,1977,1944,1977,1944,0.532,0.522,0.532,0.522,0.532,0.522,32.773,22.761,32.773,22.761,32.773,22.761,43.193,44.723,43.193,44.723,43.193,44.723,-132.87323609741483210200,-132.87323609741483210200,397878,8839,8,-924.225826,-858.509983,1977,0.532105,32.773190,43.192516,-132.87313694699983557257,-132.87313694699983557257,370664,9096,8,-919.013694,-888.806896,1944,0.522343,22.760578,44.722541,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:10:40 2023,89,qiu,DONE
qnet1,536,14274.10266709443385479972,14274.10266709443385479972,15,37,15,37,0.926,0.786,0.926,0.786,503,1541,47,0.01833,0.44000,332,0,0,0,129,1288,124,0.005963,360,1417,47,0.01833,0.44000,208,0,0,0,128,1289,0,0.008357,0,0,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,3297,3520,3297,3520,3297,3520,15,37,15,37,15,37,63,39,63,39,63,39,14666.04704995389874966349,14691.95621731358187389560,14666.04704995389874966349,14691.95621731358187389560,14666.04704995389874966349,14691.95621731358187389560,15642.65771988917185808532,15687.12446771084978536237,15642.65771988917185808532,15687.12446771084978536237,15642.65771988917185808532,15687.12446771084978536237,2849,2396,2849,2396,2849,2396,0.863,0.630,0.863,0.630,0.863,0.630,0.917,0.763,0.917,0.763,0.917,0.763,0.926,0.786,0.926,0.786,0.926,0.786,16029.69268100000044796616,16029.69268100000044796616,3297,15,63,14666.047050,15642.657720,2849,0.863128,0.917216,0.925609,16029.69268100000044796616,16029.69268100000044796616,3520,37,39,14691.956217,15687.124468,2396,0.629508,0.763278,0.785501,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:10:41 2023,1,qnet1,DONE
qnet1_o,536,12095.57166666667035315186,12907.77916666666351375170,8,33,8,33,0.817,0.559,0.817,0.559,456,1541,11,0.04167,0.41667,332,0,0,0,129,1288,124,0.005997,237,1314,10,0.04167,0.41667,208,0,0,0,57,1257,0,0.011884,0,0,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,16029.69268100000044796616,3086,2727,3086,2727,3086,2727,8,33,8,33,8,33,66,49,66,49,66,49,14139.51939979021881299559,14369.10496376811715890653,14139.51939979021881299559,14369.10496376811715890653,14139.51939979021881299559,14369.10496376811715890653,15778.28321776959273847751,15650.20947485510441765655,15778.28321776959273847751,15650.20947485510441765655,15778.28321776959273847751,15650.20947485510441765655,2868,1912,2868,1912,2868,1912,0.782,0.493,0.782,0.493,0.782,0.493,0.814,0.538,0.814,0.538,0.814,0.538,0.817,0.559,0.817,0.559,0.817,0.559,16029.69268100000044796616,16029.69268100000044796616,3086,8,66,14139.519400,15778.283218,2868,0.781617,0.814243,0.816711,16029.69268100000044796616,16029.69268100000044796616,2727,33,49,14369.104964,15650.209475,1912,0.492958,0.538500,0.558703,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 04:10:43 2023,2,qnet1_o,DONE
queens-30,536,-70.91268901960376069837,-70.91268901960292225795,131391,105234,131391,105234,7200.001,7200.001,7200.001,7200.001,960,900,900,0.03448,0.10879,0,0,0,0,0,900,0,0.108148,900,900,900,0.03448,0.10879,0,0,0,0,0,900,0,0.107802,0,0,-39.00000000000000000000,-39.00000000000000000000,-39.00000000000000000000,-39.00000000000000000000,-39.00000000000000000000,-39.00000000000000000000,-69.00000000000000000000,-69.00000000000000000000,-69.00000000000000000000,-69.00000000000000000000,-69.00000000000000000000,-69.00000000000000000000,3784133,3463958,3784133,3463958,3784133,3463958,131391,105234,131391,105234,131391,105234,85,85,85,85,85,85,-70.82783164743177906075,-70.82783164743183590417,-70.82783164743177906075,-70.82783164743183590417,-70.82783164743177906075,-70.82783164743183590417,-70.22054687332969535873,-70.22054687332969535873,-70.22054687332969535873,-70.22054687332969535873,-70.22054687332969535873,-70.22054687332969535873,9036,10927,9036,10927,9036,10927,127.469,139.419,127.469,139.419,127.469,139.419,6450.071,1576.702,6450.071,1576.702,6450.071,1576.702,7200.001,7200.001,7200.001,7200.001,7200.001,7200.001,-39.00000000000000000000,-69.00000000000000000000,3784133,131391,85,-70.827832,-70.220547,9036,127.469246,6450.070505,7200.000818,-39.00000000000000000000,-69.00000000000000000000,3463958,105234,85,-70.827832,-70.220547,10927,139.419415,1576.702414,7200.001081,#444d871,#600f7d1,#5de0d70,10.01,,SUCCESS,Thu Jun 15 08:12:08 2023,14485,queens-30,DONE
